timestamp,UV index,insolation,rainfall,airTemp,airDensity,windSpeed
20151216 20:00,0,0,16.7,13,1.27,5
20151216 20:30,0,0,17.3,13,1.27,5
20151216 21:00,0,0,18,13,1.27,5
20151216 21:30,0,0,21.7,13,1.27,5
20151216 22:00,0,0,25.3,13,1.27,5
20151216 22:30,0,0,29,13,1.27,5
20151216 23:00,0,0,32.7,13,1.27,5
20151216 23:30,0,0,36.3,13,1.27,5
20151217 00:00,0,0,6,13,1.27,5
20151217 00:30,0,0,5.7,12.8,1.27,5
20151217 01:00,0,0,5.3,12.7,1.27,5
20151217 01:30,0,0,5,12.5,1.27,5
20151217 02:00,0,0,4.7,12.3,1.27,5
20151217 02:30,0,0,4.3,12.2,1.27,5
20151217 03:00,0,0,4,12,1.27,5
20151217 03:30,0,0,4.2,12,1.27,5
20151217 04:00,0,0,4.3,12,1.27,5
20151217 04:30,0,0,4.5,12,1.27,5
20151217 05:00,0,0,4.7,12,1.27,5
20151217 05:30,0,0,4.8,12,1.27,5
20151217 06:00,0,0,5,12,1.27,5
20151217 06:30,0.2,6,5,12,1.27,5
20151217 07:00,0.3,9,5,12,1.27,5
20151217 07:30,0.5,15,5,12,1.27,5
20151217 08:00,0.7,21,5,12,1.27,5
20151217 08:30,0.8,24,5,12,1.27,5
20151217 09:00,1,30,5,12,1.27,5
20151217 09:30,1,30,6,12.3,1.27,5
20151217 10:00,1,30,7,12.7,1.27,5
20151217 10:30,1,30,8,13,1.27,5
20151217 11:00,1,30,9,13.3,1.27,5
20151217 11:30,1,30,10,13.7,1.27,5
20151217 12:00,1,30,11,14,1.27,5
20151217 12:30,1,30,19,14,1.27,5
20151217 13:00,1,30,27,14,1.27,5
20151217 13:30,1,30,35,14,1.27,5
20151217 14:00,1,30,43,14,1.27,5
20151217 14:30,1,30,51,14,1.27,5
20151217 15:00,1,30,59,14,1.27,5
20151217 15:30,0.8,24,62.8,13.7,1.27,5
20151217 16:00,0.7,21,66.7,13.3,1.27,5
20151217 16:30,0.5,15,70.5,13,1.27,5
20151217 17:00,0.3,9,74.3,12.7,1.27,5
20151217 17:30,0.2,6,78.2,12.3,1.27,5
20151217 18:00,0,0,82,12,1.27,5
20151217 18:30,0,0,69.3,11.8,1.27,5
20151217 19:00,0,0,56.7,11.7,1.27,5
20151217 19:30,0,0,44,11.5,1.27,5
20151217 20:00,0,0,31.3,11.3,1.27,5
20151217 20:30,0,0,18.7,11.2,1.27,5
20151217 21:00,0,0,6,11,1.27,5
20151217 21:30,0,0,5.8,11,1.27,5
20151217 22:00,0,0,5.7,11,1.27,5
20151217 22:30,0,0,5.5,11,1.27,5
20151217 23:00,0,0,5.3,11,1.27,5
20151217 23:30,0,0,5.2,11,1.27,5
20151218 00:00,0,0,4,11,1.27,5
20151218 00:30,0,0,4,11,1.27,5
20151218 01:00,0,0,4,11,1.27,5
20151218 01:30,0,0,4,11,1.27,5
20151218 02:00,0,0,4,11,1.27,5
20151218 02:30,0,0,4,11,1.27,5
20151218 03:00,0,0,4,11,1.27,5
20151218 03:30,0,0,4.2,11,1.27,5
20151218 04:00,0,0,4.3,11,1.27,5
20151218 04:30,0,0,4.5,11,1.27,5
20151218 05:00,0,0,4.7,11,1.27,5
20151218 05:30,0,0,4.8,11,1.27,5
20151218 06:00,0,0,5,11,1.27,5
20151218 06:30,0.2,6,4.8,11,1.27,5
20151218 07:00,0.3,9,4.7,11,1.27,5
20151218 07:30,0.5,15,4.5,11,1.27,5
20151218 08:00,0.7,21,4.3,11,1.27,5
20151218 08:30,0.8,24,4.2,11,1.27,5
20151218 09:00,1,30,4,11,1.27,5
20151218 09:30,1,30,4.2,11.2,1.27,5
20151218 10:00,1,30,4.3,11.3,1.27,5
20151218 10:30,1,30,4.5,11.5,1.27,5
20151218 11:00,1,30,4.7,11.7,1.27,5
20151218 11:30,1,30,4.8,11.8,1.27,5
20151218 12:00,1,30,5,12,1.27,5
20151218 12:30,1,30,5.2,12,1.27,5
20151218 13:00,1,30,5.3,12,1.27,5
20151218 13:30,1,30,5.5,12,1.27,5
20151218 14:00,1,30,5.7,12,1.27,5
20151218 14:30,1,30,5.8,12,1.27,5
20151218 15:00,1,30,6,12,1.27,5
20151218 15:30,0.8,24,6.8,11.8,1.27,5
20151218 16:00,0.7,21,7.7,11.7,1.27,5
20151218 16:30,0.5,15,8.5,11.5,1.27,5
20151218 17:00,0.3,9,9.3,11.3,1.27,5
20151218 17:30,0.2,6,10.2,11.2,1.27,5
20151218 18:00,0,0,11,11,1.27,5
20151218 18:30,0,0,11.3,11.2,1.27,5
20151218 19:00,0,0,11.7,11.3,1.27,5
20151218 19:30,0,0,12,11.5,1.27,5
20151218 20:00,0,0,12.3,11.7,1.27,5
20151218 20:30,0,0,12.7,11.8,1.27,5
20151218 21:00,0,0,13,12,1.27,5
20151218 21:30,0,0,19.7,12.2,1.27,5
20151218 22:00,0,0,26.3,12.3,1.27,5
20151218 22:30,0,0,33,12.5,1.27,5
20151218 23:00,0,0,39.7,12.7,1.27,5
20151218 23:30,0,0,46.3,12.8,1.27,5
20151219 00:00,0,0,71,13,1.27,5
20151219 00:30,0,0,62.3,13,1.27,5
20151219 01:00,0,0,53.7,13,1.27,5
20151219 01:30,0,0,45,13,1.27,5
20151219 02:00,0,0,36.3,13,1.27,5
20151219 02:30,0,0,27.7,13,1.27,5
20151219 03:00,0,0,19,13,1.27,5
20151219 03:30,0,0,18.5,13.2,1.27,5
20151219 04:00,0,0,18,13.3,1.27,5
20151219 04:30,0,0,17.5,13.5,1.27,5
20151219 05:00,0,0,17,13.7,1.27,5
20151219 05:30,0,0,16.5,13.8,1.27,5
20151219 06:00,0,0,16,14,1.27,5
20151219 06:30,0.2,6,15,14,1.27,5
20151219 07:00,0.3,9,14,14,1.27,5
20151219 07:30,0.5,15,13,14,1.27,5
20151219 08:00,0.7,21,12,14,1.27,5
20151219 08:30,0.8,24,11,14,1.27,5
20151219 09:00,1,30,10,14,1.27,5
20151219 09:30,1,30,17.7,14,1.27,5
20151219 10:00,1,30,25.3,14,1.27,5
20151219 10:30,1,30,33,14,1.27,5
20151219 11:00,1,30,40.7,14,1.27,5
20151219 11:30,1,30,48.3,14,1.27,5
20151219 12:00,1,30,56,14,1.27,5
20151219 12:30,1,30,56,14,1.27,5
20151219 13:00,1,30,56,14,1.27,5
20151219 13:30,1,30,56,14,1.27,5
20151219 14:00,1,30,56,14,1.27,5
20151219 14:30,1,30,56,14,1.27,5
20151219 15:00,1,30,56,14,1.27,5
20151219 15:30,0.8,24,47.7,13.8,1.27,5
20151219 16:00,0.7,21,39.3,13.7,1.27,5
20151219 16:30,0.5,15,31,13.5,1.27,5
20151219 17:00,0.3,9,22.7,13.3,1.27,5
20151219 17:30,0.2,6,14.3,13.2,1.27,5
20151219 18:00,0,0,6,13,1.27,5
20151219 18:30,0,0,5.8,13,1.27,5
20151219 19:00,0,0,5.7,13,1.27,5
20151219 19:30,0,0,5.5,13,1.27,5
20151219 20:00,0,0,5.3,13,1.27,5
20151219 20:30,0,0,5.2,13,1.27,5
20151219 21:00,0,0,5,13,1.27,5
20151219 21:30,0,0,5.8,13,1.27,5
20151219 22:00,0,0,6.7,13,1.27,5
20151219 22:30,0,0,7.5,13,1.27,5
20151219 23:00,0,0,8.3,13,1.27,5
20151219 23:30,0,0,9.2,13,1.27,5
20151220 00:00,0,0,4,14,1.27,5
20151220 00:30,0,0,4.2,13.8,1.27,5
20151220 01:00,0,0,4.3,13.7,1.27,5
20151220 01:30,0,0,4.5,13.5,1.27,5
20151220 02:00,0,0,4.7,13.3,1.27,5
20151220 02:30,0,0,4.8,13.2,1.27,5
20151220 03:00,0,0,5,13,1.27,5
20151220 03:30,0,0,13.3,12.7,1.27,5
20151220 04:00,0,0,21.7,12.3,1.27,5
20151220 04:30,0,0,30,12,1.27,5
20151220 05:00,0,0,38.3,11.7,1.27,5
20151220 05:30,0,0,46.7,11.3,1.27,5
20151220 06:00,0,0,55,11,1.27,5
20151220 06:30,0.2,6,47.5,11,1.27,5
20151220 07:00,0.3,9,40,11,1.27,5
20151220 07:30,0.5,15,32.5,11,1.27,5
20151220 08:00,0.7,21,25,11,1.27,5
20151220 08:30,0.8,24,17.5,11,1.27,5
20151220 09:00,1,30,10,11,1.27,5
20151220 09:30,1,30,9,11,1.27,5
20151220 10:00,1,30,8,11,1.27,5
20151220 10:30,1,30,7,11,1.27,5
20151220 11:00,1,30,6,11,1.27,5
20151220 11:30,1,30,5,11,1.27,5
20151220 12:00,1,30,4,11,1.27,5
20151220 12:30,1,30,10.7,11,1.27,5
20151220 13:00,1,30,17.3,11,1.27,5
20151220 13:30,1,30,24,11,1.27,5
20151220 14:00,1,30,30.7,11,1.27,5
20151220 14:30,1,30,37.3,11,1.27,5
20151220 15:00,1,30,44,11,1.27,5
20151220 15:30,0.8,24,37.7,10.7,1.27,5
20151220 16:00,0.7,21,31.3,10.3,1.27,5
20151220 16:30,0.5,15,25,10,1.27,5
20151220 17:00,0.3,9,18.7,9.7,1.27,5
20151220 17:30,0.2,6,12.3,9.3,1.27,5
20151220 18:00,0,0,6,9,1.27,5
20151220 18:30,0,0,5.5,8.8,1.27,5
20151220 19:00,0,0,5,8.7,1.27,5
20151220 19:30,0,0,4.5,8.5,1.27,5
20151220 20:00,0,0,4,8.3,1.27,5
20151220 20:30,0,0,3.5,8.2,1.27,5
20151220 21:00,0,0,3,8,1.27,5
20151220 21:30,0,0,2.7,8,1.27,5
20151220 22:00,0,0,2.3,8,1.27,5
20151220 22:30,0,0,2,8,1.27,5
20151220 23:00,0,0,1.7,8,1.27,5
20151220 23:30,0,0,1.3,8,1.27,5
20151221 00:00,0,0,2,8,1.27,5
20151221 00:30,0,0,2.5,7.8,1.27,5
20151221 01:00,0,0,3,7.7,1.27,5
20151221 01:30,0,0,3.5,7.5,1.27,5
20151221 02:00,0,0,4,7.3,1.27,5
20151221 02:30,0,0,4.5,7.2,1.27,5
20151221 03:00,0,0,5,7,1.27,5
20151221 03:30,0,0,4.5,7,1.27,5
20151221 04:00,0,0,4,7,1.27,5
20151221 04:30,0,0,3.5,7,1.27,5
20151221 05:00,0,0,3,7,1.27,5
20151221 05:30,0,0,2.5,7,1.27,5
20151221 06:00,0,0,2,7,1.27,5
20151221 06:30,0.2,6,3.2,7,1.27,5
20151221 07:00,0.3,9,4.3,7,1.27,5
20151221 07:30,0.5,15,5.5,7,1.27,5
20151221 08:00,0.7,21,6.7,7,1.27,5
20151221 08:30,0.8,24,7.8,7,1.27,5
20151221 09:00,1,30,9,7,1.27,5
20151221 09:30,1,30,22.3,7.5,1.27,5
20151221 10:00,1,30,35.7,8,1.27,5
20151221 10:30,1,30,49,8.5,1.27,5
20151221 11:00,1,30,62.3,9,1.27,5
20151221 11:30,1,30,75.7,9.5,1.27,5
20151221 12:00,1,30,89,10,1.27,5
20151221 12:30,1,30,89.7,10.2,1.27,5
20151221 13:00,1,30,90.3,10.3,1.27,5
20151221 13:30,1,30,91,10.5,1.27,5
20151221 14:00,1,30,91.7,10.7,1.27,5
20151221 14:30,1,30,92.3,10.8,1.27,5
20151221 15:00,1,30,93,11,1.27,5
20151221 15:30,0.8,24,79.5,10.8,1.27,5
20151221 16:00,0.7,21,66,10.7,1.27,5
20151221 16:30,0.5,15,52.5,10.5,1.27,5
20151221 17:00,0.3,9,39,10.3,1.27,5
20151221 17:30,0.2,6,25.5,10.2,1.27,5
20151221 18:00,0,0,12,10,1.27,5
20151221 18:30,0,0,11.2,9.8,1.27,5
20151221 19:00,0,0,10.3,9.7,1.27,5
20151221 19:30,0,0,9.5,9.5,1.27,5
20151221 20:00,0,0,8.7,9.3,1.27,5
20151221 20:30,0,0,7.8,9.2,1.27,5
20151221 21:00,0,0,7,9,1.27,5
20151221 21:30,0,0,20.8,9.2,1.27,5
20151221 22:00,0,0,34.7,9.3,1.27,5
20151221 22:30,0,0,48.5,9.5,1.27,5
20151221 23:00,0,0,62.3,9.7,1.27,5
20151221 23:30,0,0,76.2,9.8,1.27,5
20151222 00:00,0,0,95,9,1.27,5
20151222 00:30,0,0,93,9.5,1.27,5
20151222 01:00,0,0,91,10,1.27,5
20151222 01:30,0,0,89,10.5,1.27,5
20151222 02:00,0,0,87,11,1.27,5
20151222 02:30,0,0,85,11.5,1.27,5
20151222 03:00,0,0,83,12,1.27,5
20151222 03:30,0,0,71.3,12.2,1.27,5
20151222 04:00,0,0,59.7,12.3,1.27,5
20151222 04:30,0,0,48,12.5,1.27,5
20151222 05:00,0,0,36.3,12.7,1.27,5
20151222 05:30,0,0,24.7,12.8,1.27,5
20151222 06:00,0,0,13,13,1.27,5
20151222 06:30,0.2,6,12.3,13,1.27,5
20151222 07:00,0.3,9,11.7,13,1.27,5
20151222 07:30,0.5,15,11,13,1.27,5
20151222 08:00,0.7,21,10.3,13,1.27,5
20151222 08:30,0.8,24,9.7,13,1.27,5
20151222 09:00,1,30,9,13,1.27,5
20151222 09:30,1,30,13.3,13.2,1.27,5
20151222 10:00,1,30,17.7,13.3,1.27,5
20151222 10:30,1,30,22,13.5,1.27,5
20151222 11:00,1,30,26.3,13.7,1.27,5
20151222 11:30,1,30,30.7,13.8,1.27,5
20151222 12:00,1,30,35,14,1.27,5
20151222 12:30,1,30,43.2,13.8,1.27,5
20151222 13:00,1,30,51.3,13.7,1.27,5
20151222 13:30,1,30,59.5,13.5,1.27,5
20151222 14:00,1,30,67.7,13.3,1.27,5
20151222 14:30,1,30,75.8,13.2,1.27,5
20151222 15:00,1,30,84,13,1.27,5
20151222 15:30,0.8,24,86,12.7,1.27,5
20151222 16:00,0.7,21,88,12.3,1.27,5
20151222 16:30,0.5,15,90,12,1.27,5
20151222 17:00,0.3,9,92,11.7,1.27,5
20151222 17:30,0.2,6,94,11.3,1.27,5
20151222 18:00,0,0,96,11,1.27,5
20151222 18:30,0,0,95,10.7,1.27,5
20151222 19:00,0,0,94,10.3,1.27,5
20151222 19:30,0,0,93,10,1.27,5
20151222 20:00,0,0,92,9.7,1.27,5
20151222 20:30,0,0,91,9.3,1.27,5
20151222 21:00,0,0,90,9,1.27,5
20151222 21:30,0,0,76.3,9,1.27,5
20151222 22:00,0,0,62.7,9,1.27,5
20151222 22:30,0,0,49,9,1.27,5
20151222 23:00,0,0,35.3,9,1.27,5
20151222 23:30,0,0,21.7,9,1.27,5
20151223 00:00,0,0,12,9,1.27,5
20151223 00:30,0,0,21.2,8.8,1.27,5
20151223 01:00,0,0,30.3,8.7,1.27,5
20151223 01:30,0,0,39.5,8.5,1.27,5
20151223 02:00,0,0,48.7,8.3,1.27,5
20151223 02:30,0,0,57.8,8.2,1.27,5
20151223 03:00,0,0,67,8,1.27,5
20151223 03:30,0,0,65.5,7.8,1.27,5
20151223 04:00,0,0,64,7.7,1.27,5
20151223 04:30,0,0,62.5,7.5,1.27,5
20151223 05:00,0,0,61,7.3,1.27,5
20151223 05:30,0,0,59.5,7.2,1.27,5
20151223 06:00,0,0,58,7,1.27,5
20151223 06:30,0.2,6,49.2,7,1.27,5
20151223 07:00,0.3,9,40.3,7,1.27,5
20151223 07:30,0.5,15,31.5,7,1.27,5
20151223 08:00,0.7,21,22.7,7,1.27,5
20151223 08:30,0.8,24,13.8,7,1.27,5
20151223 09:00,1,30,5,7,1.27,5
20151223 09:30,1,30,4.3,7.2,1.27,5
20151223 10:00,1,30,3.7,7.3,1.27,5
20151223 10:30,1,30,3,7.5,1.27,5
20151223 11:00,1,30,2.3,7.7,1.27,5
20151223 11:30,1,30,1.7,7.8,1.27,5
20151223 12:00,1,30,1,8,1.27,5
20151223 12:30,1,30,1,8.2,1.27,5
20151223 13:00,1,30,1,8.3,1.27,5
20151223 13:30,1,30,1,8.5,1.27,5
20151223 14:00,1,30,1,8.7,1.27,5
20151223 14:30,1,30,1,8.8,1.27,5
20151223 15:00,1,30,1,9,1.27,5
20151223 15:30,0.8,24,6.5,8.8,1.27,5
20151223 16:00,0.7,21,12,8.7,1.27,5
20151223 16:30,0.5,15,17.5,8.5,1.27,5
20151223 17:00,0.3,9,23,8.3,1.27,5
20151223 17:30,0.2,6,28.5,8.2,1.27,5
20151223 18:00,0,0,34,8,1.27,5
20151223 18:30,0,0,35.5,8,1.27,5
20151223 19:00,0,0,37,8,1.27,5
20151223 19:30,0,0,38.5,8,1.27,5
20151223 20:00,0,0,40,8,1.27,5
20151223 20:30,0,0,41.5,8,1.27,5
20151223 21:00,0,0,43,8,1.27,5
20151223 21:30,0,0,42,8.2,1.27,5
20151223 22:00,0,0,41,8.3,1.27,5
20151223 22:30,0,0,40,8.5,1.27,5
20151223 23:00,0,0,39,8.7,1.27,5
20151223 23:30,0,0,38,8.8,1.27,5
20151224 00:00,0,0,10,10,1.27,5
20151224 00:30,0,0,10.5,10,1.27,5
20151224 01:00,0,0,11,10,1.27,5
20151224 01:30,0,0,11.5,10,1.27,5
20151224 02:00,0,0,12,10,1.27,5
20151224 02:30,0,0,12.5,10,1.27,5
20151224 03:00,0,0,13,10,1.27,5
20151224 03:30,0,0,18.2,10,1.27,5
20151224 04:00,0,0,23.3,10,1.27,5
20151224 04:30,0,0,28.5,10,1.27,5
20151224 05:00,0,0,33.7,10,1.27,5
20151224 05:30,0,0,38.8,10,1.27,5
20151224 06:00,0,0,44,10,1.27,5
20151224 06:30,0.2,6,52.7,10,1.27,5
20151224 07:00,0.3,9,61.3,10,1.27,5
20151224 07:30,0.5,15,70,10,1.27,5
20151224 08:00,0.7,21,78.7,10,1.27,5
20151224 08:30,0.8,24,87.3,10,1.27,5
20151224 09:00,1,30,96,10,1.27,5
20151224 09:30,1,30,95,9.5,1.27,5
20151224 10:00,1,30,94,9,1.27,5
20151224 10:30,1,30,93,8.5,1.27,5
20151224 11:00,1,30,92,8,1.27,5
20151224 11:30,1,30,91,7.5,1.27,5
20151224 12:00,1,30,90,7,1.27,5
20151224 12:30,1,30,81.5,7,1.27,5
20151224 13:00,1,30,73,7,1.27,5
20151224 13:30,1,30,64.5,7,1.27,5
20151224 14:00,1,30,56,7,1.27,5
20151224 14:30,1,30,47.5,7,1.27,5
20151224 15:00,1,30,39,7,1.27,5
20151224 15:30,0.8,24,39.8,6.7,1.27,5
20151224 16:00,0.7,21,40.7,6.3,1.27,5
20151224 16:30,0.5,15,41.5,6,1.27,5
20151224 17:00,0.3,9,42.3,5.7,1.27,5
20151224 17:30,0.2,6,43.2,5.3,1.27,5
20151224 18:00,0,0,44,5,1.27,5
20151224 18:30,0,0,37.5,4.8,1.27,5
20151224 19:00,0,0,31,4.7,1.27,5
20151224 19:30,0,0,24.5,4.5,1.27,5
20151224 20:00,0,0,18,4.3,1.27,5
20151224 20:30,0,0,11.5,4.2,1.27,5
20151224 21:00,0,0,5,4,1.27,5
20151224 21:30,0,0,4.2,4,1.27,5
20151224 22:00,0,0,3.3,4,1.27,5
20151224 22:30,0,0,2.5,4,1.27,5
20151224 23:00,0,0,1.7,4,1.27,5
20151224 23:30,0,0,0.8,4,1.27,5
20151225 00:00,0,0,1,5,1.27,5
20151225 00:30,0,0,0.8,5,1.27,5
20151225 01:00,0,0,0.7,5,1.27,5
20151225 01:30,0,0,0.5,5,1.27,5
20151225 02:00,0,0,0.3,5,1.27,5
20151225 02:30,0,0,0.2,5,1.27,5
20151225 03:00,0,0,0,5,1.27,5
20151225 03:30,0,0,2.3,5.2,1.27,5
20151225 04:00,0,0,4.7,5.3,1.27,5
20151225 04:30,0,0,7,5.5,1.27,5
20151225 05:00,0,0,9.3,5.7,1.27,5
20151225 05:30,0,0,11.7,5.8,1.27,5
20151225 06:00,0,0,14,6,1.27,5
20151225 06:30,0.2,6,27.3,6.2,1.27,5
20151225 07:00,0.3,9,40.7,6.3,1.27,5
20151225 07:30,0.5,15,54,6.5,1.27,5
20151225 08:00,0.7,21,67.3,6.7,1.27,5
20151225 08:30,0.8,24,80.7,6.8,1.27,5
20151225 09:00,1,30,94,7,1.27,5
20151225 09:30,1,30,88,7.3,1.27,5
20151225 10:00,1,30,82,7.7,1.27,5
20151225 10:30,1,30,76,8,1.27,5
20151225 11:00,1,30,70,8.3,1.27,5
20151225 11:30,1,30,64,8.7,1.27,5
20151225 12:00,1,30,58,9,1.27,5
20151225 12:30,1,30,50.3,9.5,1.27,5
20151225 13:00,1,30,42.7,10,1.27,5
20151225 13:30,1,30,35,10.5,1.27,5
20151225 14:00,1,30,27.3,11,1.27,5
20151225 14:30,1,30,19.7,11.5,1.27,5
20151225 15:00,1,30,12,12,1.27,5
20151225 15:30,0.8,24,11,12.2,1.27,5
20151225 16:00,0.7,21,10,12.3,1.27,5
20151225 16:30,0.5,15,9,12.5,1.27,5
20151225 17:00,0.3,9,8,12.7,1.27,5
20151225 17:30,0.2,6,7,12.8,1.27,5
20151225 18:00,0,0,6,13,1.27,5
20151225 18:30,0,0,7.2,13,1.27,5
20151225 19:00,0,0,8.3,13,1.27,5
20151225 19:30,0,0,9.5,13,1.27,5
20151225 20:00,0,0,10.7,13,1.27,5
20151225 20:30,0,0,11.8,13,1.27,5
20151225 21:00,0,0,13,13,1.27,5
20151225 21:30,0,0,18.5,13,1.27,5
20151225 22:00,0,0,24,13,1.27,5
20151225 22:30,0,0,29.5,13,1.27,5
20151225 23:00,0,0,35,13,1.27,5
20151225 23:30,0,0,40.5,13,1.27,5
20151226 00:00,0,0,11,14,1.27,5
20151226 00:30,0,0,11,14,1.27,5
20151226 01:00,0,0,11,14,1.27,5
20151226 01:30,0,0,11,14,1.27,5
20151226 02:00,0,0,11,14,1.27,5
20151226 02:30,0,0,11,14,1.27,5
20151226 03:00,0,0,11,14,1.27,5
20151226 03:30,0,0,11.2,13.8,1.27,5
20151226 04:00,0,0,11.3,13.7,1.27,5
20151226 04:30,0,0,11.5,13.5,1.27,5
20151226 05:00,0,0,11.7,13.3,1.27,5
20151226 05:30,0,0,11.8,13.2,1.27,5
20151226 06:00,0,0,12,13,1.27,5
20151226 06:30,0.2,6,11.7,13,1.27,5
20151226 07:00,0.3,9,11.3,13,1.27,5
20151226 07:30,0.5,15,11,13,1.27,5
20151226 08:00,0.7,21,10.7,13,1.27,5
20151226 08:30,0.8,24,10.3,13,1.27,5
20151226 09:00,1,30,10,13,1.27,5
20151226 09:30,1,30,10,13.2,1.27,5
20151226 10:00,1,30,10,13.3,1.27,5
20151226 10:30,1,30,10,13.5,1.27,5
20151226 11:00,1,30,10,13.7,1.27,5
20151226 11:30,1,30,10,13.8,1.27,5
20151226 12:00,1,30,10,14,1.27,5
20151226 12:30,1,30,9.8,13.8,1.27,5
20151226 13:00,1,30,9.7,13.7,1.27,5
20151226 13:30,1,30,9.5,13.5,1.27,5
20151226 14:00,1,30,9.3,13.3,1.27,5
20151226 14:30,1,30,9.2,13.2,1.27,5
20151226 15:00,1,30,9,13,1.27,5
20151226 15:30,0.8,24,8.5,12.8,1.27,5
20151226 16:00,0.7,21,8,12.7,1.27,5
20151226 16:30,0.5,15,7.5,12.5,1.27,5
20151226 17:00,0.3,9,7,12.3,1.27,5
20151226 17:30,0.2,6,6.5,12.2,1.27,5
20151226 18:00,0,0,6,12,1.27,5
20151226 18:30,0,0,7,12,1.27,5
20151226 19:00,0,0,8,12,1.27,5
20151226 19:30,0,0,9,12,1.27,5
20151226 20:00,0,0,10,12,1.27,5
20151226 20:30,0,0,11,12,1.27,5
20151226 21:00,0,0,12,12,1.27,5
20151226 21:30,0,0,11.3,12.2,1.27,5
20151226 22:00,0,0,10.7,12.3,1.27,5
20151226 22:30,0,0,10,12.5,1.27,5
20151226 23:00,0,0,9.3,12.7,1.27,5
20151226 23:30,0,0,8.7,12.8,1.27,5
20151227 00:00,0,0,8,14,1.27,5
20151227 00:30,0,0,20.5,13.8,1.27,5
20151227 01:00,0,0,33,13.7,1.27,5
20151227 01:30,0,0,45.5,13.5,1.27,5
20151227 02:00,0,0,58,13.3,1.27,5
20151227 02:30,0,0,70.5,13.2,1.27,5
20151227 03:00,0,0,83,13,1.27,5
20151227 03:30,0,0,84.2,13,1.27,5
20151227 04:00,0,0,85.3,13,1.27,5
20151227 04:30,0,0,86.5,13,1.27,5
20151227 05:00,0,0,87.7,13,1.27,5
20151227 05:30,0,0,88.8,13,1.27,5
20151227 06:00,0,0,90,13,1.27,5
20151227 06:30,0.2,6,88.3,13,1.27,5
20151227 07:00,0.3,9,86.7,13,1.27,5
20151227 07:30,0.5,15,85,13,1.27,5
20151227 08:00,0.7,21,83.3,13,1.27,5
20151227 08:30,0.8,24,81.7,13,1.27,5
20151227 09:00,1,30,80,13,1.27,5
20151227 09:30,1,30,74.7,13,1.27,5
20151227 10:00,1,30,69.3,13,1.27,5
20151227 10:30,1,30,64,13,1.27,5
20151227 11:00,1,30,58.7,13,1.27,5
20151227 11:30,1,30,53.3,13,1.27,5
20151227 12:00,1,30,48,13,1.27,5
20151227 12:30,1,30,41,13.2,1.27,5
20151227 13:00,1,30,34,13.3,1.27,5
20151227 13:30,1,30,27,13.5,1.27,5
20151227 14:00,1,30,20,13.7,1.27,5
20151227 14:30,1,30,13,13.8,1.27,5
20151227 15:00,1,30,6,14,1.27,5
20151227 15:30,0.8,24,5.8,13.8,1.27,5
20151227 16:00,0.7,21,5.7,13.7,1.27,5
20151227 16:30,0.5,15,5.5,13.5,1.27,5
20151227 17:00,0.3,9,5.3,13.3,1.27,5
20151227 17:30,0.2,6,5.2,13.2,1.27,5
20151227 18:00,0,0,5,13,1.27,5
20151227 18:30,0,0,4.8,12.8,1.27,5
20151227 19:00,0,0,4.7,12.7,1.27,5
20151227 19:30,0,0,4.5,12.5,1.27,5
20151227 20:00,0,0,4.3,12.3,1.27,5
20151227 20:30,0,0,4.2,12.2,1.27,5
20151227 21:00,0,0,4,12,1.27,5
20151227 21:30,0,0,3.8,11.8,1.27,5
20151227 22:00,0,0,3.7,11.7,1.27,5
20151227 22:30,0,0,3.5,11.5,1.27,5
20151227 23:00,0,0,3.3,11.3,1.27,5
20151227 23:30,0,0,3.2,11.2,1.27,5
20151228 00:00,0,0,1,11,1.27,5
20151228 00:30,0,0,1.7,10.8,1.27,5
20151228 01:00,0,0,2.3,10.7,1.27,5
20151228 01:30,0,0,3,10.5,1.27,5
20151228 02:00,0,0,3.7,10.3,1.27,5
20151228 02:30,0,0,4.3,10.2,1.27,5
20151228 03:00,0,0,5,10,1.27,5
20151228 03:30,0,0,5,9.8,1.27,5
20151228 04:00,0,0,5,9.7,1.27,5
20151228 04:30,0,0,5,9.5,1.27,5
20151228 05:00,0,0,5,9.3,1.27,5
20151228 05:30,0,0,5,9.2,1.27,5
20151228 06:00,0,0,5,9,1.27,5
20151228 06:30,0.2,6,4.2,9,1.27,5
20151228 07:00,0.3,9,3.3,9,1.27,5
20151228 07:30,0.5,15,2.5,9,1.27,5
20151228 08:00,0.7,21,1.7,9,1.27,5
20151228 08:30,0.8,24,0.8,9,1.27,5
20151228 09:00,1,30,0,9,1.27,5
20151228 09:30,1,30,0,9.3,1.27,5
20151228 10:00,1,30,0,9.7,1.27,5
20151228 10:30,1,30,0,10,1.27,5
20151228 11:00,1,30,0,10.3,1.27,5
20151228 11:30,1,30,0,10.7,1.27,5
20151228 12:00,1,30,0,11,1.27,5
20151228 12:30,1,30,0.7,10.8,1.27,5
20151228 13:00,1,30,1.3,10.7,1.27,5
20151228 13:30,1,30,2,10.5,1.27,5
20151228 14:00,1,30,2.7,10.3,1.27,5
20151228 14:30,1,30,3.3,10.2,1.27,5
20151228 15:00,1,30,4,10,1.27,5
20151228 15:30,0.8,24,3.7,10,1.27,5
20151228 16:00,0.7,21,3.3,10,1.27,5
20151228 16:30,0.5,15,3,10,1.27,5
20151228 17:00,0.3,9,2.7,10,1.27,5
20151228 17:30,0.2,6,2.3,10,1.27,5
